http://world-fr.openfoodfacts.org/produit/20758073/potato-crisps-kebab-flavour-1001-delights	Potato Crisps Kebab flavour	1001 Delights	LIDL	60 % pomme de terre, 34 % huile de tournesol à teneur élevée en acide oléique, sel, épices, maltodextrine, sucre, poudre de lactosérum doux (_lait_), extrait de levure, arômes naturels, plantes aromatiques, _lait_ écrémé fermenté en poudre, acidifiants : acétates de sodium, sel fumé (sel, fumée).	d	Chips et frites	15
http://world-fr.openfoodfacts.org/produit/8008714000899/eldorada-olio-di-olivia-amica	Eldorada Olio di Olivia	Amica,Amica chips		Kartoffeln, Pflanzenöle (90% Sonnenblumenöl, 10% Olivenöl), Salz.	c	Chips et frites	7
http://world-fr.openfoodfacts.org/produit/8437000299615/chips-gran-gourmet-anavieja	Chips gran gourmet	Añavieja		Pommes de terre, huile d'olive vierge extra (34%), sel marin.	c	Chips et frites	5
http://world-fr.openfoodfacts.org/produit/8437000299578/chips-sel-vinaigre-anavieja-soria	Chips Sel & Vinaigre	Anavieja Soria		Pomme de terre, huile de tournesol, maltodextine, sel, poudre de vinaigre de cidre, poudre d’esprit de vinaigre, sucre,  arôme naturel, poudre de malt de vinaigre, poudre de pomme, extrait de romarin (E392).	d	Chips et frites	13
http://world-fr.openfoodfacts.org/produit/3607561600204/creme-oignons-andy-s	Crème & Oignons	Andy's		Flocons de pommes de terre, huile de palme, amidon de tapioca, fécule de pomme de terre, sucre, exhausteur de goût : E621, E635, sel, oignon en poudre 0,25%, poudre de _fromage_, poudre de _lait_, maltodextrine, stabilisateur : E339, extrait de levure, arômes, anti-agglomérant : E551, acidifiants : E500, E296, E331, E330, E260, antioxydants : E306, E304, E319, mélange d'épices et arômes, conservateur : E262, émulsifiant : E471.	e	Chips et frites	19
http://world-fr.openfoodfacts.org/produit/7640110242001/angry-birds-potato-chips	Angry Birds Potato Chips	Angry Birds,Rovio	Casino	Pommes de terre déshydratées, huile de palme, amidon de tapioca, dextrose, sel, sucre, épices (poivre blanc en poudre), exhausteur de goût : glutamate monosodique.	e	Chips et frites	21
http://world-fr.openfoodfacts.org/produit/3329489041012/chips-sans-sel-aperi-bio	Chips sans sel	Apéri Bio		Pommes de terre, huile de tournesol.	a	Chips et frites	-1
http://world-fr.openfoodfacts.org/produit/3329489041029/chips-paprika-aperi-bio	Chips Paprika	Apéri Bio,Markal	Markal	Pomme de terre*, huile de tournesol*, paprika en poudre* (2.4%), farine de maïs*, sel, arôme naturel, oignon*, chili*, ail en poudre*, acidifiant : acide citrique. *Issus de l'agriculture biologique.	c	Chips et frites	9
http://world-fr.openfoodfacts.org/produit/3596710021307/beignets-crevettes-auchan	Beignets crevettes 	Auchan	Simply Market	Fécules de tapioca 48%, huile de tournesol, chair de crevette 24% (_crustacés_), sucre, _œufs_, sel.	e	Chips et frites	19
http://world-fr.openfoodfacts.org/produit/3596710420872/chips-a-l-ancienne-auchan	Chips A L'ancienne	Auchan			d	Chips et frites	15
http://world-fr.openfoodfacts.org/produit/3596710355907/chips-a-l-ancienne-auchan	Chips à l'ancienne	Auchan	Simply Market,simply	Pommes de terre, huile de tournesol 37%, sel.	d	Chips et frites	12
http://world-fr.openfoodfacts.org/produit/3596710359325/chips-a-l-ancienne-coupe-fine-auchan	Chips à l'ancienne  coupe fine	Auchan			d	Chips et frites	15
http://world-fr.openfoodfacts.org/produit/3254560618855/chips-a-l-ancienne-coupe-fine-auchan	Chips à l'ancienne coupe fine	Auchan	Auchan,Simply Market	Pommes de terre (origine France), huile de tournesol 37%, sel.	d	Chips et frites	15
http://world-fr.openfoodfacts.org/produit/3596710355860/chips-a-l-ancienne-saveur-moutarde-auchan	Chips à l'Ancienne saveur Moutarde	Auchan	Auchan	Pommes de terre (origine France), huile de tournesol 36%, base aromatisante _moutarde_ en grains (lactosérum en poudre (contient _lait_), lactose (_lait_), arôme, moutarde, maltodextrine, glucose, sel, antioxydant : extrait de romarin), sel.	d	Chips et frites	14
http://world-fr.openfoodfacts.org/produit/3596710355921/chips-a-l-huile-de-tournesol-auchan	Chips à l'huile de tournesol	Auchan	Auchan	Pommes de terre, huile de tournesol (34%), sel.	c	Chips et frites	9
http://world-fr.openfoodfacts.org/produit/3596710355877/chips-allegees-a-l-huile-de-tournesol-auchan	Chips allegees a l'huile de tournesol	Auchan		Pommes de terre (origine: France), huile de tournesol 24%, sel	c	Chips et frites	6
http://world-fr.openfoodfacts.org/produit/3596710430628/chips-crevettes-auchan	Chips crevettes	Auchan		Farine de manioc 47%, huile de tournesol, chair de crevettes 17% (crustacés), sucre, sel, ail, poudre à lever : carbonates de sodium. Traces éventuelles d'arachide, gluten, oeufs et lait.	d	Chips et frites	18
http://world-fr.openfoodfacts.org/produit/3596710403288/chips-de-legumes-auchan	Chips de legumes	Auchan		Betteraves 22%, carottes 22%, patates douces 12%, panais 12%, huile de tournesol 30,7%, sel.	d	Chips et frites	16
http://world-fr.openfoodfacts.org/produit/3596710359301/chips-de-pomme-de-terre-salees-auchan	Chips de pomme de terre salées	Auchan	Auchan	Pommes de terre, huile de tournesol 36%, sel 1.3%	c	Chips et frites	8
http://world-fr.openfoodfacts.org/produit/3596710355846/chips-extra-craquantes-auchan	Chips Extra Craquantes	Auchan	Auchan	Pommes de terre (origine France), huile de tournesol 34%, sel.	d	Chips et frites	13
http://world-fr.openfoodfacts.org/produit/3596710355914/chips-nature-auchan	Chips Nature	Auchan		Pommes de terre (origine France), huile de tournesol 34%, sel.	d	Chips et frites	13
http://world-fr.openfoodfacts.org/produit/3596710403301/chips-nature-auchan	Chips nature	Auchan	Simply,Auchan	Pommes de terre (origine France), huile de tournesol 34%, sel.	d	Chips et frites	13
http://world-fr.openfoodfacts.org/produit/3596710403318/chips-nature-auchan	Chips Nature	Auchan	Auchan	Pommes de terre (origine France), huile de tournesol 34%, sel. 	d	Chips et frites	13
http://world-fr.openfoodfacts.org/produit/3596710403325/chips-nature-auchan	Chips Nature	Auchan	Auchan	Chips de pommes de terre ingrédients Pommes de terre (origine France), huile de tournesol 34%, sel. 	d	Chips et frites	13
http://world-fr.openfoodfacts.org/produit/3596710403332/chips-nature-auchan	Chips nature	Auchan	Simply Market	Pommes de terre (origine France), huile de tournesol 34%, sel 	d	Chips et frites	13
http://world-fr.openfoodfacts.org/produit/3596710420926/chips-nature-auchan	Chips nature 	Auchan		Pommes de terre 63,8% (origine France), huile de tournesol 35%, sel.	d	Chips et frites	14
http://world-fr.openfoodfacts.org/produit/3596710355952/chips-paysannes-auchan	Chips paysannes	Auchan	Auchan	Pommes de terre (origine France), huile de tournesol 35%, sel	d	Chips et frites	13
http://world-fr.openfoodfacts.org/produit/3596710365739/chips-saveur-wasabi-auchan	Chips saveur Wasabi	Auchan			d	Chips et frites	15
http://world-fr.openfoodfacts.org/produit/3596710020508/chips-tortilla-saveur-chili-auchan	Chips Tortilla saveur Chili	Auchan	Simply Market	Farine de maïs 76%, huile de tournesol, sel, farine de blé (contient _gluten_), épices, oignons séchés, ail en poudre, arômes.	d	Chips et frites	11
http://world-fr.openfoodfacts.org/produit/3596710387229/frites-classic-auchan	Frites Classic	auchan	Auchan	Pommes de terre 95,5%, huile végétale de tournesol 4%, dextrose.	a	Chips et frites	-4
http://world-fr.openfoodfacts.org/produit/3596710375608/frites-four-classic-auchan	Frites Four Classic	Auchan	Simply Market	Pommes de terre 90%, huile végétale de tournesol 5%, farine de blé (contient _gluten_), farine de riz, amidon de blé (contient _gluten_), sel, extrait de levure, dextrose de maïs, extrait d'épices (paprika, curcuma), poudres à lever : diphosphate disodique, carbonate de sodium, stabilisant : gomme de xanthane, antioxydant : extrait de romarin	a	Chips et frites	-2
http://world-fr.openfoodfacts.org/produit/3596710391134/frites-four-classic-auchan	Frites Four Classic	Auchan	Auchan	Pommes de terre 94,5%, huile de tournesol 5%, sel, dextrose	b	Chips et frites	1
http://world-fr.openfoodfacts.org/produit/3596710375646/frites-micro-ondes-auchan	Frites Micro-Ondes	Auchan	Simply Market	Pommes de terre 91 %, huile végétale de tournesol 9 %, dextrose.	a	Chips et frites	-3
http://world-fr.openfoodfacts.org/produit/3596710375684/pommes-de-terre-dauphine-auchan	Pommes de terre Dauphine	Auchan	Auchan	Purée de pommes de terre réhydratée 55%, œufs entiers, huile de tournesol 17%, farine de blé et de froment, sel, dextrose (blé ou maïs), émulsifiant (méthylcellulose, épices)          	c	Chips et frites	7
http://world-fr.openfoodfacts.org/produit/3596710375691/pommes-noisettes-auchan	Pommes noisettes	Auchan	Auchan	Pommes de terre 91%, huile de tournesol 6,5%, sel, fécule de pommes de terre, dextrose de maïs ou de blé, hydroxypropylméthylcellulose, épices.	b	Chips et frites	0
http://world-fr.openfoodfacts.org/produit/3596710375707/pommes-noisettes-auchan	Pommes noisettes	Auchan	Auchan	pommes de terre 91%, huile de tournesol 6.5%, sel, fécule de pommes de terre, dextrose de maïs ou de blé, émulsifiant : hydroxypropylméthylcellulose, épices	b	Chips et frites	0
http://world-fr.openfoodfacts.org/produit/3596710418305/pommes-noisettes-auchan	Pommes noisettes	Auchan	Auchan	Pommes de terre 86%, pommes de terre déshydratées 6% (pommes de terre, émulsifiant : mono- et diglycérides d'acides gras), huile végétale de tournesol 6%, sel, protéine de pois, dextrose, stabilisant : hydroxyméthylcellulose, épices.	c	Chips et frites	3
http://world-fr.openfoodfacts.org/produit/3596710364770/tortillas-auchan	Tortillas	Auchan	Auchan	Farine de maïs 79%, huile de tournesol, (20%), sel.	b	Chips et frites	1
http://world-fr.openfoodfacts.org/produit/3596710364787/tortillas-auchan	Tortillas 	Auchan		Farine de maïs 79%, huile de tournesol 20%, sel.	b	Chips et frites	1
http://world-fr.openfoodfacts.org/produit/3596710448678/tortillas-chips-chili-auchan	Tortillas chips chili	Auchan	Auchan	Farine de maïs (75 %), huile de tournesol (20 %), sucre, sel, extrait de levure, correcteur d'acidité : diacétate de sodium, légumes (oignon, tomate, betterave rouge), épices, extraits d'épices, arômes.	c	Chips et frites	6
http://world-fr.openfoodfacts.org/produit/3596710427802/tortillas-chips-nature-auchan	Tortillas Chips Nature 	Auchan	Auchan	Farine de maïs 79%, huile de tournesol 20%, sel	b	Chips et frites	0
http://world-fr.openfoodfacts.org/produit/3596710324385/tuiles-gout-creme-oignon-auchan	Tuiles goût crème oignon	Auchan	Auchan	Pomme de terre déshydratée 47% (contient sulfites), huile de tournesol, amidon de blé (contient gluten) et de pomme de terre, sirop de glucose, arôme (contient lait), émulsifiant : mono et diglycérides d’acides gras (huile de colza), sel, glutamate de sodium, guanylate de sodium (E627), inosinate disodique (E361) Traces éventuelles de moutarde.	d	Chips et frites	14
http://world-fr.openfoodfacts.org/produit/3596710322701/tuiles-salees-auchan	Tuiles salées	Auchan	Auchan	Pomme de terre déshydratée 49% (dont émulsifiant: mono- et diglycérides d'acides gras et acidifiant: acide citrique), matière grasse végétale (palme) (dont acidifiant: acide citrique), amidons (blé et pomme de terre), sirop de glucose de blé, sel, émulsifiant : mono- et diglycérides d'acides gras (huile de colza), sulfites.	d	Chips et frites	17
http://world-fr.openfoodfacts.org/produit/3596710322671/tuiles-saveur-barbecue-auchan	Tuiles saveur barbecue	Auchan		Pomme de terre déshydratée 47% (contient _sulfites_), huile de tournesol, amidon de blé (_gluten_) et de pomme de terre, sirop de glucose, assaisonnement aromatisé (maltodextrose, sucre, arômes naturels, sel, épices et aromate, exhausteur de goût : chlorure de potassium, tomates en poudre, extrait de paprika), émulsifiant : mono et diglycérides d'acides gras, huile de colza, sel.	d	Chips et frites	13
http://world-fr.openfoodfacts.org/produit/3596710324392/tuiles-saveur-paprika-auchan	Tuiles saveur paprika	Auchan		Pomme de terre déshydratée 47 % (contient _sulfites_), huile de tournesol, amidons de blé (contient _gluten_) et de pomme de terre, sirop de glucose, assaisonnement aromatisé [sel, chapelure (farine de blé (contient _gluten_), sel, poudre à lever : carbonates d'ammonium), dextrose, exhausteur de goût : glutamate monosodique ; poudre d'oignon, épices (paprika 0,25 %, poivre de Cayenne et poivre blanc), poudre d'ail, poudre de tomate, acidifiant : acide citrique ; extrait de levure, arôme, extraits de paprika et de romarin, arôme de fumée], huile de colza, émulsifiant : mono et diglycérides d'acides gras, sel.	d	Chips et frites	16
http://world-fr.openfoodfacts.org/produit/3596710355969/chips-auchan-bio	Chips	Auchan bio	Auchan		d	Chips et frites	14
http://world-fr.openfoodfacts.org/produit/8710449924332/cuisine-belge-frites-artisanales-12mm-7-16-aviko	Cuisine Belge Frites Artisanales 12mm 7/16	Aviko	Cora	Pommes de terre, huile de palme.	a	Chips et frites	-2
http://world-fr.openfoodfacts.org/produit/3760069560620/chips-artisanales-aux-herbes-de-provence-bcbg	Chips artisanales aux herbes de Provence	BCBG	Carrefour	Pommes de terre, huile de tournesol oléïque, herbes de Provence (romarin, basilic, thym, marjolaine, sarriette), sel.	d	Chips et frites	15
http://world-fr.openfoodfacts.org/produit/3760069560606/chips-artisanales-cuites-au-chaudron-bcbg	Chips artisanales cuites au chaudron	Bcbg	Carrefour	Pommes de terre, huile de tournesol oléïque, sel.	d	Chips et frites	14
http://world-fr.openfoodfacts.org/produit/7622210734037/belin-frenchips-paprika	Belin frenchips paprika	Belin		Pétales à la pomme de terre fins et coustillants, saveur paprika. Ingrédients : Flocons de pomme de terre 56 % (contient sulfites), amidon et dextrose de maïs, huile de tournesol, farine de blé, sucre, fibres d'avoine, huile de colza, poudre à lever (phosphate monocalcique, carbonate, ecide de sodium), émulsifiant (lécithine de soja), poudre de paprika 1,1%, sel, chapelure (blé), lactosérum en poudre (de lait), eròrnes, exhausteurs de goût (glutamate monosodique, inosinate disodique, guanylate disodique), oignon en poudre, épices, correcteur d'acidité (acide citrique), arôme de fumée. Peut contenir oeufs. Fabriqué en Italie.	c	Chips et frites	8
http://world-fr.openfoodfacts.org/produit/7622210610607/frenchips-poulet-roti-belin	Frenchips - Poulet Roti	Belin		Farine de pomme de terre 56% (_sulfites_), amidon de maïs, huile de tournel, farine de _blé_, lactose (_lait_), sucre, huile de colza, son d'_avoine_, poudre à lever (phosphates de calcium, carbonate acide de sodium), émulsifiant (lecithine de _soja_), arômes, sel, oignon en poudre, proteines de lait, poulet en poudre 0.16%, correcteurs d'acidité (chlorure de potassium, acide citrique, phosphates de calcium), poivre blanc. 	c	Chips et frites	8
http://world-fr.openfoodfacts.org/produit/7622210610645/les-frenchips-gout-finement-sale-belin	Les Frenchips goût Finement salé	Belin	Cora	Farine de pomme de terre 56 % (contient _sulfites_), amidon de maïs, huile de tournesol, farine de _blé_, lactose (de _lait_), sucre, huile de colza, son d'_avoine_, poudre à lever (phosphates de calcium, carbonate acide de sodium), émulsifiant (lécithine de _soja_), arôme, sel de mer 0,84 %, protéines de _lait_, correcteur d'acidité (acide citrique).	c	Chips et frites	9
http://world-fr.openfoodfacts.org/produit/3258561239996/beignets-a-la-crevette-belle-france	Beignets à la crevette	Belle France			d	Chips et frites	16
http://world-fr.openfoodfacts.org/produit/3258561239880/chips-a-l-ancienne-belle-france	Chips à l'ancienne	Belle France		Pommes de terre, huile de tournesol (37%), sel.	c	Chips et frites	10
http://world-fr.openfoodfacts.org/produit/3258561240084/chips-a-l-ancienne-belle-france	Chips à l'ancienne	belle france		Pommes de terre, huile de tournesol 39%, sel.	d	Chips et frites	13
http://world-fr.openfoodfacts.org/produit/3258561239620/chips-campagnardes-belle-france	Chips Campagnardes	Belle France	Simply	Pommes de terre, huile de tournesol, sel.	c	Chips et frites	8
http://world-fr.openfoodfacts.org/produit/3258561240138/chips-saveur-barbecue-belle-france	Chips saveur barbecue	Belle France	Epicerie	Pommes de terre, huile de tournesol, base aromatisante barbecue (arôme dont arôme de fumée, oignon, lactosérum, paprika, protéines hydrolysées végétales (contient soja), ail, tomate, farine d'orge), sel.	d	Chips et frites	14
http://world-fr.openfoodfacts.org/produit/3258561011110/tuiles-gout-paprika-belle-france	Tuiles goût Paprika	Belle France		Pomme de terre déshydratée (47%) (dont conservateur: _sulfites_), huile de tournesol, amidons (_blé_ et pomme de terre), sirop de glucose de _blé_, assaisonnement aromatisé (sel, chapelure (farine de blé, sel, poudre à lever : carbonates d'ammonium), dextrose de _blé_ ou de maïs, exhausteur de goût : glutamate monosodique, poudre d'oignon, épices (paprika et poivre blanc), poudre d'ail, poudre de tomate, acidifiant : acide citrique, extrait de levure, arôme, extraits de paprika et de romarin (dont huile de tournesol), arôme de fumée), émulsifiant : mono- et diglycérides d'acides gras, huile de colza, sel.	c	Chips et frites	9
http://world-fr.openfoodfacts.org/produit/3258561011202/tuiles-gout-sale-belle-france	Tuiles Goût salé	Belle France		Pomme de terre déshydratée (49%) [dont conservateur : _sulfites_), huile de tournesol. amidons (_blé_ et pomme de terre), sirop de glucose de _blé_, sel, huile de colza, émulsifiant : mono- et diglycérides d'acides gras.	c	Chips et frites	9
http://world-fr.openfoodfacts.org/produit/3258561240107/chips-a-l-ancienne-belle-france	Chips à l'Ancienne	Belle France,Francap Distribution	Banque alimentaire	Pommes de terre, huile de tournesol 39 %, sel. 	d	Chips et frites	13
http://world-fr.openfoodfacts.org/produit/8801007556499/chips-d-algues-saveur-barbecue-bibigo	Chips d'Algues - saveur Barbecue	Bibigo	Super U	Chips de riz 65.1% (amidon de tapioca, riz brun 9.8%, sel, huiles végétales (huile de colza, huile de _sésame_, antioxydant (E392)), algues 7.0%, arôme de barbecue 6.8% (sucre, sel, extrait de levure, arômes, _lait_ entier en poudre, correcteur d'acidité (E330), exhausteurs de goût (E627, E631), colorant (E160c)), édulcorant (E951).	d	Chips et frites	15
http://world-fr.openfoodfacts.org/produit/3660992075010/chips-bien-vu	Chips	Bien vu!	Super U	Pommes de terre 64%, huile de tournesol 34%, sel.	c	Chips et frites	9
http://world-fr.openfoodfacts.org/produit/3564707091848/chips-croustillantes-dorees-bio-village	Chips croustillantes & dorées	Bio Village,Marque Repère	Leclerc	Pommes de terre, huile de tournesol 36%, sel.	c	Chips et frites	8
http://world-fr.openfoodfacts.org/produit/3564707091855/chips-paysanne-craquantes-et-dorees-bio-village	Chips Paysanne Craquantes et Dorées	Bio Village,Marque Repère		Pommes de terre, huile de tournesol 38%, sel.	c	Chips et frites	8
http://world-fr.openfoodfacts.org/produit/3564707115728/tortillas-chips-nature-bio-village	Tortillas Chips Nature	Bio Village,Marque Repère	Leclerc	Farine de maïs 77%, huile de tournesol 21%, sel marin. 	c	Chips et frites	6
http://world-fr.openfoodfacts.org/produit/3760121211217/chips-des-faucheurs-biocoop	chips des faucheurs	Biocoop	Biocoop	pomme de terre, huile de tournesol, sel 1,1%	d	Chips et frites	13
http://world-fr.openfoodfacts.org/produit/7613312013380/royal-chips-wasabi-bischofszell	Royal Chips Wasabi	Bischofszell		pommes de terre, huile de tournesol, arôme (avec 3% extrait de Wasabi), sel de cuisine, levure, alimentaire, correcteur d'acidité: E 262, colorant: E 141.	c	Chips et frites	9
http://world-fr.openfoodfacts.org/produit/5400141054064/chips-sel-zout-boni	Chips sel zout	Boni		59.8% pommes de terres, 28% huile de mais, amidon, dextrose, 0,4% sel, sucre, poivre blanc, exhausteur de goût (E621).	d	Chips et frites	16
http://world-fr.openfoodfacts.org/produit/3770006361005/la-craquante-bouquetin-blanc	La Craquante	Bouquetin Blanc		Pommes de terre (67 %), huile d'arachide, sel (1 %).	e	Chips et frites	19
http://world-fr.openfoodfacts.org/produit/3250391505357/chips-a-la-crevette-bouton-d-or	Chips à la crevette	Bouton d'Or		Farine de manioc 47%, huile de tournesol, chair de crevettes 17.3% (_crustacés_), sucre, sel, ail, poudre à lever : carbonates de sodium.	e	Chips et frites	19
http://world-fr.openfoodfacts.org/produit/3250391237142/chips-allegees-30-mg-bouton-d-or	Chips allégées (-30% MG)	Bouton d'Or	Intermarché	Pommes de terre, huile de tournesol (23,7%), sel.	d	Chips et frites	11
http://world-fr.openfoodfacts.org/produit/3250391592876/chips-bio-bouton-d-or	Chips bio	Bouton d'Or	Intermarché	Pommes de terre (65,5%), huile de tournesol (33,3%), sel.	d	Chips et frites	13
http://world-fr.openfoodfacts.org/produit/3250392065423/chips-croustillantes-les-supremes-au-sel-de-mer-la-paquet-de-135-g-bouton-d-or	Chips croustillantes Les Suprêmes au sel de mer la paquet de 135 g	Bouton d'Or	Intermarché	Pomme de terre, huile de tournesol 23%, sel de mer 1%	c	Chips et frites	7
http://world-fr.openfoodfacts.org/produit/3250390002451/chips-de-pommes-de-terre-bouton-d-or	Chips de pommes de terre	Bouton d'or	Intermarché	pommes de terre, huile de tournesol (32,9%), sel.	d	Chips et frites	12
http://world-fr.openfoodfacts.org/produit/3222492893077/chips-saveur-barbecue-bouton-d-or	Chips saveur Barbecue	Bouton d'Or	Intermarché	Pommes de terre, huile de tournesol (33%), arôme barbecue (arôme dont arôme de fumée, exhausteurs de goût : glutamate monosodique, guanylate disodique, sucre, oignon, paprika, poudre de petit-lait, hydrolysat de protéines végétales de soja, ail, farine d'orge (gluten), maltodextrine de pomme de terre, sel, acidifiant : acide citrique, aspartame), sel.	c	Chips et frites	10
http://world-fr.openfoodfacts.org/produit/3250391597659/chips-saveur-jambon-fume-bouton-d-or	Chips saveur jambon fumé	Bouton d'Or	Intermarché	Pommes de terre, huile de tournesol (31%), base aromatisante jambon fumé (petit lait en poudre, chapelure de blé, arôme et arôme de fumé), sel.	c	Chips et frites	9
http://world-fr.openfoodfacts.org/produit/3250391335022/chips-saveur-vinaigre-balsamique-bouton-d-or	Chips saveur vinaigre balsamique	Bouton d'or		Pommes de terre, huile de tournesol (28,3%), base aromatisante vinaigre balsamique (arôme naturel (dont orge), oignon en poudre, colorant : extrait de paprika), sel.	d	Chips et frites	13
http://world-fr.openfoodfacts.org/produit/3250390394518/crok-sel-bouton-d-or	Crok'Sel	Bouton d'Or	Intermarché	Préparation alimentaire [pomme de terre déshydratée (dont _anhydride sulfureux_) et amidon de pomme de terre 83%, sel, colorants : extraits de paprika et de curcuma], huile de tournesol 16%, sel.	d	Chips et frites	16
http://world-fr.openfoodfacts.org/produit/3250390022756/frites-surgelees-bouton-d-or	Frites surgelées 	Bouton d'Or	Intermarché	Pomme de terre 96%, huile tournesol 4%	b	Chips et frites	0
http://world-fr.openfoodfacts.org/produit/3250391232222/les-pommes-frites-au-four-bouton-d-or	Les pommes frites au four	Bouton d'Or	Intermarché	Pommes de terre 95%, huile de tournesol 4%, amidon de pomme de terre modifié, dextrine, sel, farine de riz, épice, dextrose	b	Chips et frites	1
http://world-fr.openfoodfacts.org/produit/3250390211815/pom-frites-xl-bouton-d-or	Pom' Frites XL	Bouton d'Or			b	Chips et frites	0
http://world-fr.openfoodfacts.org/produit/3250390022817/pom-noisettes-bouton-d-or	Pom' Noisettes	Bouton d'Or	Intermarché	Pommes de terre 82%, huile de tournesol, pommes de terre sèches, amidon de blé, sel, stabilisant : E461, dextrose de blé, poivre, extrait d'oignon	c	Chips et frites	3
http://world-fr.openfoodfacts.org/produit/3250390319719/rosti-oignons-bouton-d-or	Rösti Oignons	Bouton d'Or		Pommes de terre 79%, huile de tournesol, flocons de pommes de terre, oignon 3%, amidon de pomme de terre, fibre de pois, sel, dextrose de blé, antioxydant : E300, épices et arôme.	a	Chips et frites	-1
http://world-fr.openfoodfacts.org/produit/3250390319702/rosti-oignons-lardons-bouton-d-or	Rösti oignons lardons	Bouton d'Or	Intermarché	Pommes de terre 79%, huile de tournesol, flocons de pomme de terre, lardons 3%, oignons 3%, amidon de pomme de terre,fibre de pois, sel, épices, arômes et arômes de fumée	c	Chips et frites	3
http://world-fr.openfoodfacts.org/produit/3250390841210/tortilla-chips-nature-bouton-d-or	Tortilla chips nature	Bouton d'or	Intermarché	Maïs moulu 77 %, huile de tournesol  22 %, sel 	c	Chips et frites	6
